## HSCPM5 efficiencies
## x	y	z	 effi
2955.0	2350.0	400.0	0.0
2955.0	2350.0	430.0	0.0
2955.0	2350.0	480.0	0.0252
2955.0	2400.0	50.0	0.0
2955.0	2400.0	70.0	0.0
2955.0	2400.0	100.0	0.0
2955.0	2400.0	140.0	0.0
2955.0	2400.0	170.0	0.0
2955.0	2400.0	200.0	0.0
2955.0	2400.0	240.0	0.0
2955.0	2400.0	280.0	0.0
2955.0	2400.0	300.0	0.0
2955.0	2400.0	320.0	0.0
2955.0	2400.0	340.0	0.0
2955.0	2400.0	360.0	0.0
2955.0	2400.0	380.0	0.0
2955.0	2400.0	400.0	0.0
2955.0	2400.0	430.0	0.0
2955.0	2400.0	480.0	0.0169
2955.0	2450.0	50.0	0.0
2955.0	2450.0	70.0	0.0
2955.0	2450.0	100.0	0.0
2955.0	2450.0	140.0	0.0
2955.0	2450.0	170.0	0.0
2955.0	2450.0	200.0	0.0
2955.0	2450.0	240.0	0.0
2955.0	2450.0	280.0	0.0
2955.0	2450.0	300.0	0.0
2955.0	2450.0	320.0	0.0
2955.0	2450.0	340.0	0.0
2955.0	2450.0	360.0	0.0
2955.0	2450.0	380.0	0.0
2955.0	2450.0	400.0	0.0
2955.0	2450.0	430.0	0.0
2955.0	2450.0	480.0	0.0126
2955.0	2500.0	50.0	0.0
2955.0	2500.0	70.0	0.0
2955.0	2500.0	100.0	0.0
2955.0	2500.0	140.0	0.0
2955.0	2500.0	170.0	0.0
2955.0	2500.0	200.0	0.0
2955.0	2500.0	240.0	0.0
2955.0	2500.0	280.0	0.0
2955.0	2500.0	300.0	0.0
2955.0	2500.0	320.0	0.0
2955.0	2500.0	340.0	0.0
2955.0	2500.0	360.0	0.0
2955.0	2500.0	380.0	0.0
2955.0	2500.0	400.0	0.0
2955.0	2500.0	430.0	0.0
2955.0	2500.0	480.0	0.00898
2955.0	2550.0	50.0	0.0
2955.0	2550.0	70.0	0.0
2955.0	2550.0	100.0	0.0
2955.0	2550.0	140.0	0.0
2955.0	2550.0	170.0	0.0
2955.0	2550.0	200.0	0.0
2955.0	2550.0	240.0	0.0
2955.0	2550.0	280.0	0.0
2955.0	2550.0	300.0	0.0
2955.0	2550.0	320.0	0.0
2955.0	2550.0	340.0	0.0
2955.0	2550.0	360.0	0.0
2955.0	2550.0	380.0	0.0
2955.0	2550.0	400.0	0.0
2955.0	2550.0	430.0	0.0
2955.0	2550.0	480.0	0.0065
2955.0	2600.0	50.0	0.0
2955.0	2600.0	70.0	0.0
2955.0	2600.0	100.0	0.0
2955.0	2600.0	140.0	0.0
2955.0	2600.0	170.0	0.0
2955.0	2600.0	200.0	0.0
2955.0	2600.0	240.0	0.0
2955.0	2600.0	280.0	0.0
2955.0	2600.0	300.0	0.0
2955.0	2600.0	320.0	0.0
2955.0	2600.0	340.0	0.0
2955.0	2600.0	360.0	0.0
2955.0	2600.0	380.0	0.0
2955.0	2600.0	400.0	0.0
2955.0	2600.0	430.0	0.0
2955.0	2600.0	480.0	0.00457
2955.0	2650.0	50.0	0.0
2955.0	2650.0	70.0	0.0
2955.0	2650.0	100.0	0.0
2955.0	2650.0	140.0	0.0
2955.0	2650.0	170.0	0.0
2955.0	2650.0	200.0	0.0
2955.0	2650.0	240.0	0.0
2955.0	2650.0	280.0	0.0
2955.0	2650.0	300.0	0.0
2955.0	2650.0	320.0	0.0
2955.0	2650.0	340.0	0.0
2955.0	2650.0	360.0	0.0
2955.0	2650.0	380.0	0.0
2955.0	2650.0	400.0	0.0
2955.0	2650.0	430.0	0.0
2955.0	2650.0	480.0	0.00315
2955.0	2700.0	50.0	0.0
2955.0	2700.0	70.0	0.0
2955.0	2700.0	100.0	0.0
2955.0	2700.0	140.0	0.0
2955.0	2700.0	170.0	0.0
2955.0	2700.0	200.0	0.0
2955.0	2700.0	240.0	0.0
2955.0	2700.0	280.0	0.0
2955.0	2700.0	300.0	0.0
2955.0	2700.0	320.0	0.0
2955.0	2700.0	340.0	0.0
2955.0	2700.0	360.0	0.0
2955.0	2700.0	380.0	0.0
2955.0	2700.0	400.0	0.0
2955.0	2700.0	430.0	0.0
2955.0	2700.0	480.0	0.00199
2955.0	2700.0	640.0	0.0566
2955.0	2750.0	50.0	0.0
2955.0	2750.0	70.0	0.0
2955.0	2750.0	100.0	0.0
2955.0	2750.0	140.0	0.0
2955.0	2750.0	170.0	0.0
2955.0	2750.0	200.0	0.0
2955.0	2750.0	240.0	0.0
2955.0	2750.0	280.0	0.0
2955.0	2750.0	300.0	0.0
2955.0	2750.0	320.0	0.0
2955.0	2750.0	340.0	0.0
2955.0	2750.0	360.0	0.0
2955.0	2750.0	380.0	0.0
2955.0	2750.0	400.0	0.0
2955.0	2750.0	430.0	0.0
2955.0	2750.0	480.0	0.00171
2955.0	2750.0	640.0	0.0466
2955.0	2800.0	50.0	0.0
2955.0	2800.0	70.0	0.0
2955.0	2800.0	100.0	0.0
2955.0	2800.0	140.0	0.0
2955.0	2800.0	170.0	0.0
2955.0	2800.0	200.0	0.0
2955.0	2800.0	240.0	0.0
2955.0	2800.0	280.0	0.0
2955.0	2800.0	300.0	0.0
2955.0	2800.0	320.0	0.0
2955.0	2800.0	340.0	0.0
2955.0	2800.0	360.0	0.0
2955.0	2800.0	380.0	0.0
2955.0	2800.0	400.0	0.0
2955.0	2800.0	430.0	0.0
2955.0	2800.0	480.0	0.00127
2955.0	2800.0	640.0	0.0379
2955.0	2850.0	50.0	0.0
2955.0	2850.0	70.0	0.0
2955.0	2850.0	100.0	0.0
2955.0	2850.0	140.0	0.0
2955.0	2850.0	170.0	0.0
2955.0	2850.0	200.0	0.0
2955.0	2850.0	240.0	0.0
2955.0	2850.0	280.0	0.0
2955.0	2850.0	300.0	0.0
2955.0	2850.0	320.0	0.0
2955.0	2850.0	340.0	0.0
2955.0	2850.0	360.0	0.0
2955.0	2850.0	380.0	0.0
2955.0	2850.0	400.0	0.0
2955.0	2850.0	430.0	0.0
2955.0	2850.0	480.0	0.00081
2955.0	2850.0	640.0	0.0306
2955.0	2900.0	50.0	0.0
2955.0	2900.0	70.0	0.0
2955.0	2900.0	100.0	0.0
2955.0	2900.0	140.0	0.0
2955.0	2900.0	170.0	0.0
2955.0	2900.0	200.0	0.0
2955.0	2900.0	240.0	0.0
2955.0	2900.0	280.0	0.0
2955.0	2900.0	300.0	0.0
2955.0	2900.0	320.0	0.0
2955.0	2900.0	340.0	0.0
2955.0	2900.0	360.0	0.0
2955.0	2900.0	380.0	0.0
2955.0	2900.0	400.0	0.0
2955.0	2900.0	430.0	0.0
2955.0	2900.0	480.0	0.000715
2955.0	2900.0	640.0	0.0245
2955.0	2950.0	50.0	0.0
2955.0	2950.0	70.0	0.0
2955.0	2950.0	100.0	0.0
2955.0	2950.0	140.0	0.0
2955.0	2950.0	170.0	0.0
2955.0	2950.0	200.0	0.0
2955.0	2950.0	240.0	0.0
2955.0	2950.0	280.0	0.0
2955.0	2950.0	300.0	0.0
2955.0	2950.0	320.0	0.0
2955.0	2950.0	340.0	0.0
2955.0	2950.0	360.0	0.0
2955.0	2950.0	380.0	0.0
2955.0	2950.0	400.0	0.0
2955.0	2950.0	430.0	0.0
2955.0	2950.0	480.0	0.000471
2955.0	2950.0	640.0	0.0199
2955.0	2950.0	2940.0	0.00179
